,S1,S2,S3,S4,S5
2004-11-14 11:00:00,667.0,667.0,1716.0,786.0,301.0
2004-11-14 12:00:00,705.0,705.0,1494.0,820.0,329.0
2004-11-14 13:00:00,710.0,710.0,1479.0,827.0,350.0
2004-11-14 14:00:00,713.0,713.0,1593.0,829.0,380.0
2004-11-14 15:00:00,703.0,703.0,2121.0,837.0,356.0
2004-11-14 16:00:00,738.0,738.0,1991.0,876.0,383.0
2004-11-14 17:00:00,795.0,795.0,1773.0,959.0,429.0
2004-11-14 18:00:00,861.0,861.0,1481.0,1051.0,556.0
2004-11-14 19:00:00,836.0,836.0,1798.0,978.0,537.0
2004-11-14 20:00:00,812.0,812.0,1586.0,964.0,554.0
2004-11-14 21:00:00,771.0,771.0,1678.0,915.0,518.0
2004-11-14 22:00:00,711.0,711.0,1938.0,840.0,416.0
2004-11-14 23:00:00,741.0,741.0,1312.0,865.0,433.0
2004-11-15 00:00:00,696.0,696.0,1416.0,814.0,393.0
2004-11-15 01:00:00,692.0,692.0,1483.0,811.0,353.0
2004-11-15 02:00:00,679.0,679.0,1666.0,800.0,314.0
2004-11-15 03:00:00,676.0,676.0,1750.0,803.0,296.0
2004-11-15 04:00:00,681.0,681.0,1768.0,817.0,297.0
2004-11-15 05:00:00,683.0,683.0,1775.0,805.0,302.0
2004-11-15 06:00:00,704.0,704.0,1498.0,821.0,348.0
2004-11-15 07:00:00,767.0,767.0,1292.0,885.0,508.0
2004-11-15 08:00:00,964.0,964.0,871.0,1130.0,936.0
2004-11-15 09:00:00,925.0,925.0,841.0,1115.0,944.0
2004-11-15 10:00:00,883.0,883.0,910.0,1053.0,843.0
2004-11-15 11:00:00,894.0,894.0,932.0,1072.0,820.0
2004-11-15 12:00:00,881.0,881.0,911.0,1074.0,793.0
2004-11-15 13:00:00,867.0,867.0,909.0,1077.0,737.0
2004-11-15 14:00:00,856.0,856.0,937.0,1043.0,718.0
2004-11-15 15:00:00,862.0,862.0,930.0,1032.0,743.0
2004-11-15 16:00:00,891.0,891.0,874.0,1077.0,848.0
2004-11-15 17:00:00,931.0,931.0,795.0,1098.0,991.0
2004-11-15 18:00:00,1025.0,1025.0,691.0,1263.0,1191.0
2004-11-15 19:00:00,1029.0,1029.0,694.0,1305.0,1169.0
2004-11-15 20:00:00,1038.0,1038.0,685.0,1291.0,1167.0
2004-11-15 21:00:00,904.0,904.0,846.0,1083.0,966.0
2004-11-15 22:00:00,844.0,844.0,969.0,1003.0,796.0
2004-11-15 23:00:00,839.0,839.0,1029.0,990.0,712.0
2004-11-16 00:00:00,844.0,844.0,1035.0,986.0,701.0
2004-11-16 01:00:00,800.0,800.0,1113.0,957.0,591.0
2004-11-16 02:00:00,786.0,786.0,1178.0,937.0,609.0
2004-11-16 03:00:00,737.0,737.0,1391.0,880.0,467.0
2004-11-16 04:00:00,732.0,732.0,1461.0,866.0,391.0
2004-11-16 05:00:00,737.0,737.0,1481.0,869.0,395.0
2004-11-16 06:00:00,778.0,778.0,1330.0,890.0,510.0
2004-11-16 07:00:00,867.0,867.0,1069.0,981.0,779.0
2004-11-16 08:00:00,1248.0,1248.0,641.0,1405.0,1395.0
2004-11-16 09:00:00,1389.0,1389.0,518.0,1694.0,1706.0
2004-11-16 10:00:00,1184.0,1184.0,626.0,1327.0,1479.0
2004-11-16 11:00:00,1160.0,1160.0,655.0,1325.0,1403.0
2004-11-16 12:00:00,982.0,982.0,1037.0,1117.0,1072.0
2004-11-16 13:00:00,948.0,948.0,1065.0,1077.0,929.0
2004-11-16 14:00:00,1017.0,1017.0,769.0,1149.0,1024.0
2004-11-16 15:00:00,985.0,985.0,779.0,1138.0,1010.0
2004-11-16 16:00:00,1017.0,1017.0,768.0,1160.0,1046.0
2004-11-16 17:00:00,1121.0,1121.0,673.0,1297.0,1264.0
2004-11-16 18:00:00,1129.0,1129.0,634.0,1370.0,1365.0
2004-11-16 19:00:00,1101.0,1101.0,683.0,1283.0,1281.0
2004-11-16 20:00:00,1182.0,1182.0,637.0,1363.0,1463.0
2004-11-16 21:00:00,1144.0,1144.0,671.0,1295.0,1388.0
2004-11-16 22:00:00,1046.0,1046.0,791.0,1109.0,1195.0
2004-11-16 23:00:00,990.0,990.0,849.0,1071.0,1111.0
2004-11-17 00:00:00,974.0,974.0,910.0,1029.0,992.0
2004-11-17 01:00:00,953.0,953.0,885.0,1051.0,1019.0
2004-11-17 02:00:00,868.0,868.0,1054.0,962.0,828.0
2004-11-17 03:00:00,833.0,833.0,1150.0,930.0,752.0
2004-11-17 04:00:00,786.0,786.0,1253.0,910.0,699.0
2004-11-17 05:00:00,834.0,834.0,1193.0,917.0,719.0
2004-11-17 06:00:00,845.0,845.0,1132.0,929.0,761.0
2004-11-17 07:00:00,929.0,929.0,987.0,1002.0,830.0
2004-11-17 08:00:00,1234.0,1234.0,629.0,1386.0,1318.0
2004-11-17 09:00:00,1270.0,1270.0,565.0,1434.0,1482.0
2004-11-17 10:00:00,1241.0,1241.0,622.0,1280.0,1474.0
2004-11-17 11:00:00,1268.0,1268.0,593.0,1323.0,1632.0
2004-11-17 12:00:00,1248.0,1248.0,615.0,1296.0,1592.0
2004-11-17 13:00:00,1317.0,1317.0,554.0,1446.0,1679.0
2004-11-17 14:00:00,1308.0,1308.0,553.0,1471.0,1670.0
2004-11-17 15:00:00,1321.0,1321.0,557.0,1442.0,1650.0
2004-11-17 16:00:00,1360.0,1360.0,535.0,1513.0,1692.0
2004-11-17 17:00:00,1659.0,1659.0,423.0,1946.0,2155.0
2004-11-17 18:00:00,1802.0,1802.0,356.0,2235.0,2452.0
2004-11-17 19:00:00,1549.0,1549.0,446.0,1796.0,2032.0
2004-11-17 20:00:00,1407.0,1407.0,516.0,1557.0,1751.0
2004-11-17 21:00:00,1374.0,1374.0,536.0,1531.0,1675.0
2004-11-17 22:00:00,1127.0,1127.0,703.0,1188.0,1312.0
2004-11-17 23:00:00,1096.0,1096.0,777.0,1131.0,1179.0
2004-11-18 00:00:00,1119.0,1119.0,735.0,1173.0,1197.0
2004-11-18 01:00:00,999.0,999.0,864.0,1068.0,995.0
2004-11-18 02:00:00,987.0,987.0,852.0,1106.0,971.0
2004-11-18 03:00:00,912.0,912.0,934.0,1050.0,876.0
2004-11-18 04:00:00,893.0,893.0,935.0,1045.0,844.0
2004-11-18 05:00:00,878.0,878.0,964.0,1035.0,813.0
2004-11-18 06:00:00,996.0,996.0,797.0,1127.0,1005.0
2004-11-18 07:00:00,1119.0,1119.0,710.0,1224.0,1170.0
2004-11-18 08:00:00,1407.0,1407.0,531.0,1584.0,1533.0
2004-11-18 09:00:00,1503.0,1503.0,469.0,1749.0,1783.0
2004-11-18 10:00:00,1446.0,1446.0,499.0,1560.0,1818.0
2004-11-18 11:00:00,1416.0,1416.0,526.0,1471.0,1826.0
2004-11-18 12:00:00,1448.0,1448.0,518.0,1506.0,1839.0
2004-11-18 13:00:00,1282.0,1282.0,586.0,1455.0,1428.0
2004-11-18 14:00:00,1271.0,1271.0,572.0,1483.0,1353.0
2004-11-18 15:00:00,1321.0,1321.0,552.0,1539.0,1491.0
2004-11-18 16:00:00,1362.0,1362.0,535.0,1597.0,1517.0
2004-11-18 17:00:00,1316.0,1316.0,540.0,1610.0,1413.0
2004-11-18 18:00:00,1374.0,1374.0,521.0,1709.0,1429.0
2004-11-18 19:00:00,1388.0,1388.0,500.0,1722.0,1503.0
2004-11-18 20:00:00,1422.0,1422.0,474.0,1852.0,1636.0
2004-11-18 21:00:00,1281.0,1281.0,548.0,1604.0,1687.0
2004-11-18 22:00:00,1192.0,1192.0,640.0,1441.0,1405.0
2004-11-18 23:00:00,1108.0,1108.0,692.0,1355.0,1199.0
2004-11-19 00:00:00,1071.0,1071.0,740.0,1298.0,1090.0
2004-11-19 01:00:00,999.0,999.0,817.0,1242.0,898.0
2004-11-19 02:00:00,925.0,925.0,940.0,1173.0,663.0
2004-11-19 03:00:00,886.0,886.0,1013.0,1143.0,611.0
2004-11-19 04:00:00,888.0,888.0,1009.0,1152.0,625.0
2004-11-19 05:00:00,863.0,863.0,1097.0,1095.0,606.0
2004-11-19 06:00:00,870.0,870.0,1126.0,1078.0,515.0
2004-11-19 07:00:00,1043.0,1043.0,800.0,1248.0,826.0
2004-11-19 08:00:00,1478.0,1478.0,492.0,1775.0,1542.0
2004-11-19 09:00:00,1436.0,1436.0,458.0,1808.0,1626.0
2004-11-19 10:00:00,1354.0,1354.0,529.0,1593.0,1538.0
2004-11-19 11:00:00,1290.0,1290.0,571.0,1512.0,1441.0
2004-11-19 12:00:00,1203.0,1203.0,617.0,1470.0,1217.0
2004-11-19 13:00:00,1298.0,1298.0,549.0,1582.0,1320.0
2004-11-19 14:00:00,1352.0,1352.0,522.0,1659.0,1368.0
2004-11-19 15:00:00,1247.0,1247.0,574.0,1547.0,1199.0
2004-11-19 16:00:00,1375.0,1375.0,531.0,1650.0,1375.0
2004-11-19 17:00:00,1553.0,1553.0,455.0,1851.0,1682.0
2004-11-19 18:00:00,1521.0,1521.0,449.0,1907.0,1761.0
2004-11-19 19:00:00,1623.0,1623.0,414.0,2040.0,1883.0
2004-11-19 20:00:00,1510.0,1510.0,456.0,1901.0,1855.0
2004-11-19 21:00:00,837.0,837.0,896.0,960.0,1078.0
2004-11-19 22:00:00,667.0,667.0,1210.0,709.0,620.0
2004-11-19 23:00:00,695.0,695.0,1193.0,739.0,645.0
2004-11-20 00:00:00,683.0,683.0,1240.0,702.0,627.0
2004-11-20 01:00:00,695.0,695.0,1236.0,717.0,645.0
2004-11-20 02:00:00,703.0,703.0,1218.0,734.0,641.0
2004-11-20 03:00:00,698.0,698.0,1286.0,718.0,591.0
2004-11-20 04:00:00,714.0,714.0,1278.0,738.0,594.0
2004-11-20 05:00:00,692.0,692.0,1347.0,697.0,500.0
2004-11-20 06:00:00,729.0,729.0,1234.0,773.0,628.0
2004-11-20 07:00:00,880.0,880.0,928.0,954.0,1040.0
2004-11-20 08:00:00,974.0,974.0,769.0,1122.0,1159.0
2004-11-20 09:00:00,1086.0,1086.0,674.0,1237.0,1330.0
2004-11-20 10:00:00,1087.0,1087.0,668.0,1216.0,1402.0
2004-11-20 11:00:00,933.0,933.0,849.0,956.0,1104.0
2004-11-20 12:00:00,852.0,852.0,967.0,831.0,855.0
2004-11-20 13:00:00,882.0,882.0,902.0,941.0,862.0
2004-11-20 14:00:00,888.0,888.0,866.0,937.0,973.0
2004-11-20 15:00:00,878.0,878.0,880.0,942.0,936.0
2004-11-20 16:00:00,892.0,892.0,879.0,931.0,1009.0
2004-11-20 17:00:00,1117.0,1117.0,692.0,1302.0,1475.0
2004-11-20 18:00:00,1252.0,1252.0,604.0,1380.0,1765.0
2004-11-20 19:00:00,1012.0,1012.0,785.0,1057.0,1329.0
2004-11-20 20:00:00,1025.0,1025.0,832.0,1018.0,1262.0
2004-11-20 21:00:00,1033.0,1033.0,855.0,999.0,1230.0
2004-11-20 22:00:00,1008.0,1008.0,858.0,991.0,1229.0
2004-11-20 23:00:00,992.0,992.0,876.0,997.0,1196.0
2004-11-21 00:00:00,1187.0,1187.0,700.0,1193.0,1433.0
2004-11-21 01:00:00,1065.0,1065.0,808.0,1059.0,1249.0
2004-11-21 02:00:00,889.0,889.0,968.0,919.0,983.0
2004-11-21 03:00:00,901.0,901.0,961.0,944.0,965.0
2004-11-21 04:00:00,875.0,875.0,928.0,965.0,932.0
2004-11-21 05:00:00,808.0,808.0,1120.0,862.0,770.0
2004-11-21 06:00:00,858.0,858.0,1136.0,878.0,788.0
2004-11-21 07:00:00,819.0,819.0,1051.0,907.0,819.0
2004-11-21 08:00:00,862.0,862.0,983.0,938.0,879.0
2004-11-21 09:00:00,877.0,877.0,944.0,951.0,924.0
2004-11-21 10:00:00,941.0,941.0,914.0,970.0,964.0
2004-11-21 11:00:00,983.0,983.0,871.0,996.0,1055.0
2004-11-21 12:00:00,1067.0,1067.0,755.0,1104.0,1383.0
2004-11-21 13:00:00,1100.0,1100.0,752.0,1101.0,1367.0
2004-11-21 14:00:00,958.0,958.0,841.0,986.0,1120.0
2004-11-21 15:00:00,866.0,866.0,1018.0,859.0,775.0
2004-11-21 16:00:00,1018.0,1018.0,889.0,981.0,1150.0
2004-11-21 17:00:00,1175.0,1175.0,748.0,1134.0,1528.0
2004-11-21 18:00:00,1197.0,1197.0,717.0,1103.0,1655.0
2004-11-21 19:00:00,1110.0,1110.0,822.0,971.0,1393.0
2004-11-21 20:00:00,1060.0,1060.0,854.0,967.0,1338.0
2004-11-21 21:00:00,1136.0,1136.0,806.0,1006.0,1403.0
2004-11-21 22:00:00,1049.0,1049.0,818.0,1010.0,1327.0
2004-11-21 23:00:00,1053.0,1053.0,810.0,1008.0,1346.0
2004-11-22 00:00:00,970.0,970.0,917.0,930.0,1132.0
2004-11-22 01:00:00,1049.0,1049.0,795.0,1038.0,1209.0
2004-11-22 02:00:00,919.0,919.0,911.0,942.0,1044.0
2004-11-22 03:00:00,870.0,870.0,997.0,895.0,936.0
2004-11-22 04:00:00,814.0,814.0,1146.0,876.0,840.0
2004-11-22 05:00:00,820.0,820.0,1127.0,874.0,847.0
2004-11-22 06:00:00,897.0,897.0,987.0,953.0,959.0
2004-11-22 07:00:00,988.0,988.0,861.0,1030.0,1133.0
2004-11-22 08:00:00,1242.0,1242.0,625.0,1297.0,1511.0
2004-11-22 09:00:00,1493.0,1493.0,448.0,1567.0,2346.0
2004-11-22 10:00:00,1394.0,1394.0,411.0,1629.0,2311.0
2004-11-22 11:00:00,1252.0,1252.0,559.0,1383.0,1798.0
2004-11-22 12:00:00,1255.0,1255.0,571.0,1355.0,1750.0
2004-11-22 13:00:00,1360.0,1360.0,490.0,1458.0,1863.0
2004-11-22 14:00:00,1369.0,1369.0,489.0,1539.0,1883.0
2004-11-22 15:00:00,1361.0,1361.0,518.0,1456.0,1851.0
2004-11-22 16:00:00,1411.0,1411.0,500.0,1484.0,1919.0
2004-11-22 17:00:00,1509.0,1509.0,459.0,1577.0,2078.0
2004-11-22 18:00:00,1738.0,1738.0,365.0,1917.0,2434.0
2004-11-22 19:00:00,1766.0,1766.0,361.0,1881.0,2515.0
2004-11-22 20:00:00,1706.0,1706.0,381.0,1778.0,2522.0
2004-11-22 21:00:00,1472.0,1472.0,462.0,1455.0,2334.0
2004-11-22 22:00:00,1392.0,1392.0,521.0,1347.0,2199.0
2004-11-22 23:00:00,1335.0,1335.0,570.0,1331.0,1861.0
2004-11-23 00:00:00,1285.0,1285.0,610.0,1277.0,1751.0
2004-11-23 01:00:00,1267.0,1267.0,628.0,1264.0,1652.0
2004-11-23 02:00:00,1176.0,1176.0,679.0,1216.0,1455.0
2004-11-23 03:00:00,1079.0,1079.0,782.0,1158.0,1158.0
2004-11-23 04:00:00,1084.0,1084.0,776.0,1165.0,1126.0
2004-11-23 05:00:00,1091.0,1091.0,755.0,1177.0,1126.0
2004-11-23 06:00:00,1126.0,1126.0,713.0,1225.0,1158.0
2004-11-23 07:00:00,1210.0,1210.0,666.0,1332.0,1237.0
2004-11-23 08:00:00,1565.0,1565.0,488.0,1830.0,1696.0
2004-11-23 09:00:00,1578.0,1578.0,448.0,1854.0,1800.0
2004-11-23 10:00:00,1702.0,1702.0,422.0,1960.0,1967.0
2004-11-23 11:00:00,1552.0,1552.0,478.0,1749.0,1862.0
2004-11-23 12:00:00,1590.0,1590.0,448.0,1831.0,2003.0
2004-11-23 13:00:00,1640.0,1640.0,432.0,1865.0,2041.0
2004-11-23 14:00:00,1769.0,1769.0,396.0,2041.0,2202.0
2004-11-23 15:00:00,1581.0,1581.0,435.0,1839.0,1966.0
2004-11-23 16:00:00,1658.0,1658.0,419.0,1893.0,2030.0
2004-11-23 17:00:00,1821.0,1821.0,371.0,2119.0,2201.0
2004-11-23 18:00:00,1982.0,1982.0,322.0,2536.0,2386.0
2004-11-23 19:00:00,2008.0,2008.0,325.0,2562.0,2342.0
2004-11-23 20:00:00,1918.0,1918.0,335.0,2477.0,2237.0
2004-11-23 21:00:00,1693.0,1693.0,412.0,1949.0,2025.0
2004-11-23 22:00:00,1495.0,1495.0,467.0,1649.0,1853.0
2004-11-23 23:00:00,1449.0,1449.0,482.0,1580.0,1817.0
2004-11-24 00:00:00,1439.0,1439.0,494.0,1571.0,1704.0
2004-11-24 01:00:00,1270.0,1270.0,572.0,1420.0,1463.0
2004-11-24 02:00:00,1163.0,1163.0,654.0,1327.0,1299.0
2004-11-24 03:00:00,1130.0,1130.0,697.0,1281.0,1205.0
2004-11-24 04:00:00,1023.0,1023.0,809.0,1195.0,1019.0
2004-11-24 05:00:00,931.0,931.0,947.0,1138.0,867.0
2004-11-24 06:00:00,953.0,953.0,907.0,1152.0,911.0
2004-11-24 07:00:00,1108.0,1108.0,718.0,1315.0,1106.0
2004-11-24 08:00:00,1414.0,1414.0,532.0,1644.0,1479.0
2004-11-24 09:00:00,1423.0,1423.0,496.0,1727.0,1568.0
2004-11-24 10:00:00,1352.0,1352.0,538.0,1605.0,1530.0
2004-11-24 11:00:00,1303.0,1303.0,575.0,1520.0,1582.0
2004-11-24 12:00:00,1103.0,1103.0,711.0,1293.0,1235.0
2004-11-24 13:00:00,1138.0,1138.0,695.0,1332.0,1195.0
2004-11-24 14:00:00,1278.0,1278.0,580.0,1506.0,1471.0
2004-11-24 15:00:00,1292.0,1292.0,556.0,1498.0,1582.0
2004-11-24 16:00:00,1374.0,1374.0,516.0,1582.0,1671.0
2004-11-24 17:00:00,1464.0,1464.0,477.0,1719.0,1711.0
2004-11-24 18:00:00,1562.0,1562.0,427.0,1916.0,1852.0
2004-11-24 19:00:00,1592.0,1592.0,401.0,1957.0,1902.0
2004-11-24 20:00:00,1669.0,1669.0,384.0,2066.0,1961.0
2004-11-24 21:00:00,1429.0,1429.0,475.0,1698.0,1689.0
2004-11-24 22:00:00,1354.0,1354.0,506.0,1530.0,1580.0
2004-11-24 23:00:00,1311.0,1311.0,542.0,1448.0,1428.0
2004-11-25 00:00:00,1311.0,1311.0,538.0,1464.0,1434.0
2004-11-25 01:00:00,1292.0,1292.0,547.0,1437.0,1389.0
2004-11-25 02:00:00,1091.0,1091.0,666.0,1262.0,1130.0
2004-11-25 03:00:00,1009.0,1009.0,754.0,1166.0,983.0
2004-11-25 04:00:00,1050.0,1050.0,725.0,1162.0,1025.0
2004-11-25 05:00:00,1053.0,1053.0,710.0,1154.0,1050.0
2004-11-25 06:00:00,1016.0,1016.0,724.0,1147.0,1038.0
2004-11-25 07:00:00,1057.0,1057.0,702.0,1204.0,1080.0
2004-11-25 08:00:00,1309.0,1309.0,537.0,1555.0,1411.0
2004-11-25 09:00:00,1315.0,1315.0,526.0,1576.0,1549.0
2004-11-25 10:00:00,1315.0,1315.0,547.0,1531.0,1659.0
2004-11-25 11:00:00,1111.0,1111.0,682.0,1257.0,1434.0
2004-11-25 12:00:00,1087.0,1087.0,706.0,1251.0,1310.0
2004-11-25 13:00:00,1104.0,1104.0,696.0,1263.0,1227.0
2004-11-25 14:00:00,1142.0,1142.0,670.0,1256.0,1261.0
2004-11-25 15:00:00,1164.0,1164.0,662.0,1311.0,1261.0
2004-11-25 16:00:00,1214.0,1214.0,659.0,1302.0,1345.0
2004-11-25 17:00:00,1369.0,1369.0,558.0,1537.0,1608.0
2004-11-25 18:00:00,1368.0,1368.0,529.0,1547.0,1653.0
2004-11-25 19:00:00,1226.0,1226.0,606.0,1368.0,1442.0
2004-11-25 20:00:00,1225.0,1225.0,614.0,1352.0,1421.0
2004-11-25 21:00:00,1190.0,1190.0,654.0,1287.0,1329.0
2004-11-25 22:00:00,1128.0,1128.0,743.0,1160.0,1212.0
2004-11-25 23:00:00,1105.0,1105.0,747.0,1180.0,1179.0
2004-11-26 00:00:00,1152.0,1152.0,689.0,1232.0,1231.0
2004-11-26 01:00:00,1141.0,1141.0,698.0,1245.0,1214.0
2004-11-26 02:00:00,1121.0,1121.0,712.0,1215.0,1134.0
2004-11-26 03:00:00,1043.0,1043.0,798.0,1155.0,992.0
2004-11-26 04:00:00,1090.0,1090.0,757.0,1202.0,989.0
2004-11-26 05:00:00,982.0,982.0,844.0,1153.0,897.0
2004-11-26 06:00:00,974.0,974.0,864.0,1155.0,885.0
2004-11-26 07:00:00,1118.0,1118.0,731.0,1289.0,1059.0
2004-11-26 08:00:00,1508.0,1508.0,496.0,1767.0,1567.0
2004-11-26 09:00:00,1521.0,1521.0,456.0,1857.0,1727.0
2004-11-26 10:00:00,1562.0,1562.0,458.0,1770.0,2021.0
2004-11-26 11:00:00,1392.0,1392.0,543.0,1508.0,1795.0
2004-11-26 12:00:00,1439.0,1439.0,522.0,1586.0,1852.0
2004-11-26 13:00:00,1539.0,1539.0,488.0,1712.0,1943.0
2004-11-26 14:00:00,1608.0,1608.0,446.0,1845.0,2058.0
2004-11-26 15:00:00,1589.0,1589.0,556.0,1757.0,1972.0
2004-11-26 16:00:00,1704.0,1704.0,507.0,1904.0,2098.0
2004-11-26 17:00:00,1822.0,1822.0,387.0,2077.0,2244.0
2004-11-26 18:00:00,1956.0,1956.0,347.0,2338.0,2465.0
2004-11-26 19:00:00,1676.0,1676.0,444.0,1983.0,2096.0
2004-11-26 20:00:00,1834.0,1834.0,400.0,2204.0,2190.0
2004-11-26 21:00:00,1759.0,1759.0,437.0,1971.0,2234.0
2004-11-26 22:00:00,1518.0,1518.0,515.0,1602.0,2048.0
2004-11-26 23:00:00,1502.0,1502.0,560.0,1568.0,2044.0
2004-11-27 00:00:00,1499.0,1499.0,748.0,1530.0,1881.0
2004-11-27 01:00:00,1531.0,1531.0,619.0,1583.0,1774.0
2004-11-27 02:00:00,1424.0,1424.0,641.0,1482.0,1615.0
2004-11-27 03:00:00,1279.0,1279.0,756.0,1362.0,1473.0
2004-11-27 04:00:00,1250.0,1250.0,755.0,1323.0,1380.0
2004-11-27 05:00:00,1189.0,1189.0,821.0,1272.0,1251.0
2004-11-27 06:00:00,1197.0,1197.0,820.0,1295.0,1173.0
2004-11-27 07:00:00,1273.0,1273.0,729.0,1349.0,1217.0
2004-11-27 08:00:00,1298.0,1298.0,727.0,1418.0,1193.0
2004-11-27 09:00:00,1453.0,1453.0,583.0,1644.0,1358.0
2004-11-27 10:00:00,1492.0,1492.0,561.0,1672.0,1481.0
2004-11-27 11:00:00,1481.0,1481.0,768.0,1639.0,1532.0
2004-11-27 12:00:00,1524.0,1524.0,853.0,1646.0,1675.0
2004-11-27 13:00:00,1562.0,1562.0,479.0,1711.0,1709.0
2004-11-27 14:00:00,1567.0,1567.0,473.0,1753.0,1743.0
2004-11-27 15:00:00,1568.0,1568.0,479.0,1703.0,1774.0
2004-11-27 16:00:00,1622.0,1622.0,477.0,1727.0,1804.0
2004-11-27 17:00:00,1515.0,1515.0,508.0,1695.0,1555.0
2004-11-27 18:00:00,1603.0,1603.0,459.0,1871.0,1621.0
2004-11-27 19:00:00,1514.0,1514.0,489.0,1755.0,1614.0
2004-11-27 20:00:00,1567.0,1567.0,470.0,1821.0,1637.0
2004-11-27 21:00:00,1380.0,1380.0,573.0,1547.0,1485.0
2004-11-27 22:00:00,1214.0,1214.0,663.0,1359.0,1280.0
2004-11-27 23:00:00,1225.0,1225.0,656.0,1358.0,1236.0
2004-11-28 00:00:00,1250.0,1250.0,665.0,1343.0,1204.0
2004-11-28 01:00:00,1143.0,1143.0,738.0,1260.0,1069.0
2004-11-28 02:00:00,1046.0,1046.0,790.0,1214.0,957.0
2004-11-28 03:00:00,953.0,953.0,911.0,1148.0,828.0
2004-11-28 04:00:00,913.0,913.0,1010.0,1121.0,748.0
2004-11-28 05:00:00,858.0,858.0,1207.0,1047.0,663.0
2004-11-28 06:00:00,848.0,848.0,1206.0,1045.0,644.0
2004-11-28 07:00:00,871.0,871.0,1197.0,1025.0,662.0
2004-11-28 08:00:00,909.0,909.0,1056.0,1073.0,736.0
2004-11-28 09:00:00,906.0,906.0,1024.0,1070.0,761.0
2004-11-28 10:00:00,859.0,859.0,1126.0,1039.0,696.0
2004-11-28 11:00:00,1028.0,1028.0,877.0,1194.0,871.0
2004-11-28 12:00:00,1089.0,1089.0,778.0,1216.0,1004.0
2004-11-28 13:00:00,1184.0,1184.0,701.0,1313.0,1133.0
2004-11-28 14:00:00,1136.0,1136.0,729.0,1274.0,1140.0
2004-11-28 15:00:00,1069.0,1069.0,780.0,1242.0,999.0
2004-11-28 16:00:00,1214.0,1214.0,741.0,1273.0,1124.0
2004-11-28 17:00:00,1212.0,1212.0,720.0,1283.0,1193.0
2004-11-28 18:00:00,1218.0,1218.0,677.0,1335.0,1258.0
2004-11-28 19:00:00,1279.0,1279.0,628.0,1418.0,1356.0
2004-11-28 20:00:00,1382.0,1382.0,573.0,1543.0,1468.0
2004-11-28 21:00:00,1292.0,1292.0,620.0,1438.0,1390.0
2004-11-28 22:00:00,1250.0,1250.0,634.0,1407.0,1348.0
2004-11-28 23:00:00,1260.0,1260.0,639.0,1378.0,1355.0
2004-11-29 00:00:00,1203.0,1203.0,658.0,1350.0,1315.0
2004-11-29 01:00:00,1146.0,1146.0,718.0,1280.0,1183.0
2004-11-29 02:00:00,1130.0,1130.0,715.0,1289.0,1117.0
2004-11-29 03:00:00,1032.0,1032.0,837.0,1182.0,1001.0
2004-11-29 04:00:00,993.0,993.0,891.0,1143.0,925.0
2004-11-29 05:00:00,987.0,987.0,856.0,1162.0,940.0
2004-11-29 06:00:00,1018.0,1018.0,821.0,1185.0,956.0
2004-11-29 07:00:00,1129.0,1129.0,707.0,1315.0,1064.0
2004-11-29 08:00:00,1440.0,1440.0,537.0,1657.0,1515.0
2004-11-29 09:00:00,1609.0,1609.0,486.0,1961.0,1803.0
2004-11-29 10:00:00,1573.0,1573.0,531.0,1916.0,1927.0
2004-11-29 11:00:00,1705.0,1705.0,473.0,1988.0,2197.0
2004-11-29 12:00:00,1551.0,1551.0,564.0,1734.0,2038.0
2004-11-29 13:00:00,1163.0,1163.0,781.0,1363.0,1339.0
2004-11-29 14:00:00,1186.0,1186.0,797.0,1404.0,1328.0
2004-11-29 15:00:00,1166.0,1166.0,775.0,1391.0,1227.0
2004-11-29 16:00:00,1200.0,1200.0,760.0,1416.0,1199.0
2004-11-29 17:00:00,1134.0,1134.0,821.0,1299.0,1046.0
2004-11-29 18:00:00,1161.0,1161.0,758.0,1375.0,1132.0
2004-11-29 19:00:00,1117.0,1117.0,781.0,1320.0,986.0
2004-11-29 20:00:00,1114.0,1114.0,857.0,1310.0,991.0
2004-11-29 21:00:00,1022.0,1022.0,1224.0,1210.0,847.0
2004-11-29 22:00:00,996.0,996.0,1699.0,1182.0,783.0
2004-11-29 23:00:00,1002.0,1002.0,1472.0,1202.0,752.0
2004-11-30 00:00:00,1032.0,1032.0,1514.0,1200.0,737.0
2004-11-30 01:00:00,1052.0,1052.0,1031.0,1302.0,796.0
2004-11-30 02:00:00,1014.0,1014.0,1509.0,1288.0,765.0
2004-11-30 03:00:00,897.0,897.0,1184.0,1181.0,636.0
2004-11-30 04:00:00,878.0,878.0,1294.0,1149.0,539.0
2004-11-30 05:00:00,840.0,840.0,1268.0,1109.0,483.0
2004-11-30 06:00:00,879.0,879.0,1262.0,1111.0,537.0
2004-11-30 07:00:00,999.0,999.0,1027.0,1192.0,707.0
2004-11-30 08:00:00,1251.0,1251.0,751.0,1453.0,1070.0
2004-11-30 09:00:00,1351.0,1351.0,648.0,1649.0,1248.0
2004-11-30 10:00:00,1312.0,1312.0,711.0,1588.0,1261.0
2004-11-30 11:00:00,1201.0,1201.0,763.0,1500.0,1209.0
2004-11-30 12:00:00,1120.0,1120.0,897.0,1301.0,1039.0
2004-11-30 13:00:00,1071.0,1071.0,940.0,1311.0,977.0
2004-11-30 14:00:00,1085.0,1085.0,943.0,1321.0,976.0
